zip,temp-sun-6,condition-sun-6,temp-mon-9,condition-mon-9,temp-mon-12,condition-mon-12,temp-mon-3,condition-mon-3,temp-mon-6,condition-mon-6,temp-tues-9,condition-tues-9,temp-tues-12,condition-tues-12,temp-tues-3,condition-tues-3,temp-tues-6,condition-tues-6
34221,73,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34222,74,Partly Cloudy,82,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy,72,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34223,73,Partly Cloudy,80,Mostly Cloudy,82,Mostly Cloudy,77,Mostly Cloudy,72,Clear,80,Clear,82,Partly Cloudy,76,Partly Cloudy
34224,73,Partly Cloudy,80,Mostly Cloudy,82,Mostly Cloudy,76,Mostly Cloudy,71,Clear,80,Clear,82,Partly Cloudy,76,Partly Cloudy
34228,73,Mostly Cloudy,79,Partly Cloudy,81,Partly Cloudy,77,Partly Cloudy,71,Clear,79,Clear,80,Partly Cloudy,76,Partly Cloudy
34229,73,Partly Cloudy,81,Mostly Cloudy,82,Mostly Cloudy,77,Partly Cloudy,72,Clear,80,Clear,82,Partly Cloudy,76,Partly Cloudy
34230,74,Partly Cloudy,82,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy,73,Clear,81,Partly Cloudy,82,Partly Cloudy,77,Partly Cloudy
34231,73,Mostly Cloudy,81,Partly Cloudy,83,Mostly Cloudy,77,Partly Cloudy,72,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34232,74,Mostly Cloudy,81,Partly Cloudy,83,Mostly Cloudy,77,Partly Cloudy,73,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34233,74,Mostly Cloudy,82,Partly Cloudy,83,Mostly Cloudy,77,Partly Cloudy,73,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34234,74,Partly Cloudy,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy,73,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34235,74,Partly Cloudy,82,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy,73,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34236,74,Partly Cloudy,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy,73,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34237,74,Partly Cloudy,82,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,76,Partly Cloudy
34238,73,Mostly Cloudy,81,Partly Cloudy,83,Mostly Cloudy,77,Partly Cloudy,72,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34239
34240,73,Partly Cloudy,81,Partly Cloudy,82,Mostly Cloudy,76,Partly Cloudy,72,Clear,80,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy
34241,73,Partly Cloudy,81,Partly Cloudy,83,Mostly Cloudy,76,Partly Cloudy,72,Clear,80,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy
34242
34243,74,Partly Cloudy,82,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy,73,Clear,81,Partly Cloudy,83,Mostly Cloudy,77,Partly Cloudy
34250,73,Partly Cloudy,80,Partly Cloudy,81,Partly Cloudy,76,Partly Cloudy,71,Clear,79,Partly Cloudy,81,Partly Cloudy,76,Partly Cloudy
34251,72,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy,71,Clear,80,Partly Cloudy,81,Partly Cloudy,74,Partly Cloudy
34260,73,Partly Cloudy,80,Mostly Cloudy,82,Mostly Cloudy,77,Mostly Cloudy,71,Clear,80,Clear,82,Partly Cloudy,76,Partly Cloudy
34264,74,Partly Cloudy,82,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy,72,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34265,72,Mostly Cloudy,80,Partly Cloudy,81,Mostly Cloudy,74,Partly Cloudy,71,Clear,79,Partly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy
34266,72,Mostly Cloudy,80,Partly Cloudy,81,Mostly Cloudy,74,Partly Cloudy,71,Clear,79,Partly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy
34267,72,Partly Cloudy,80,Mostly Cloudy,81,Mostly Cloudy,74,Mostly Cloudy,71,Clear,80,Partly Cloudy,81,Mostly Cloudy,74,Partly Cloudy
34268,72,Partly Cloudy,80,Mostly Cloudy,81,Mostly Cloudy,74,Mostly Cloudy,71,Clear,80,Partly Cloudy,80,Mostly Cloudy,74,Mostly Cloudy
34269,72,Mostly Cloudy,80,Mostly Cloudy,82,Mostly Cloudy,74,Mostly Cloudy,71,Clear,80,Partly Cloudy,81,Mostly Cloudy,74,Partly Cloudy
34270,74,Partly Cloudy,82,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy,73,Clear,81,Partly Cloudy,83,Mostly Cloudy,77,Partly Cloudy
34272,73,Partly Cloudy,81,Mostly Cloudy,83,Mostly Cloudy,77,Partly Cloudy,72,Clear,80,Clear,82,Partly Cloudy,76,Partly Cloudy
34274,73,Partly Cloudy,81,Mostly Cloudy,83,Mostly Cloudy,77,Partly Cloudy,72,Clear,80,Clear,82,Partly Cloudy,76,Partly Cloudy
34275,73,Partly Cloudy,81,Mostly Cloudy,83,Mostly Cloudy,77,Partly Cloudy,72,Clear,80,Clear,82,Partly Cloudy,76,Partly Cloudy
34276
34277
34278
34280,74,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,77,Partly Cloudy,72,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
34281
34282
34284
34285,73,Partly Cloudy,80,Partly Cloudy,82,Mostly Cloudy,77,Partly Cloudy,71,Clear,80,Clear,81,Partly Cloudy,76,Partly Cloudy
34286,73,Partly Cloudy,81,Mostly Cloudy,82,Mostly Cloudy,75,Mostly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy
34287,73,Partly Cloudy,81,Mostly Cloudy,82,Mostly Cloudy,76,Mostly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy
34288,72,Partly Cloudy,81,Mostly Cloudy,82,Mostly Cloudy,75,Mostly Cloudy,71,Clear,80,Partly Cloudy,81,Partly Cloudy,74,Partly Cloudy
34289,73,Partly Cloudy,81,Mostly Cloudy,82,Mostly Cloudy,75,Mostly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,74,Partly Cloudy
34292,73,Partly Cloudy,80,Mostly Cloudy,82,Mostly Cloudy,77,Partly Cloudy,71,Clear,80,Clear,82,Partly Cloudy,76,Partly Cloudy
34293,73,Partly Cloudy,80,Partly Cloudy,82,Mostly Cloudy,77,Partly Cloudy,71,Clear,80,Clear,81,Partly Cloudy,76,Partly Cloudy
34295
34420,70,Mostly Cloudy,78,Mostly Cloudy,78,Mostly Cloudy,73,Overcast,68,Partly Cloudy,77,Partly Cloudy,77,Partly Cloudy,73,Partly Cloudy
34421,71,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,69,Partly Cloudy,77,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
34423,69,Mostly Cloudy,78,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,68,Partly Cloudy,77,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34428,69,Mostly Cloudy,78,Mostly Cloudy,80,Partly Cloudy,73,Mostly Cloudy,68,Partly Cloudy,77,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34429,69,Mostly Cloudy,78,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,68,Partly Cloudy,77,Partly Cloudy,79,Partly Cloudy,72,Partly Cloudy
34430,69,Overcast,78,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,67,Partly Cloudy,77,Partly Cloudy,78,Mostly Cloudy,72,Partly Cloudy
34431,68,Mostly Cloudy,78,Mostly Cloudy,79,Mostly Cloudy,72,Mostly Cloudy,66,Partly Cloudy,76,Partly Cloudy,77,Mostly Cloudy,72,Partly Cloudy
34432,68,Mostly Cloudy,78,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,67,Partly Cloudy,76,Partly Cloudy,77,Partly Cloudy,72,Partly Cloudy
34433,68,Overcast,78,Mostly Cloudy,79,Partly Cloudy,73,Mostly Cloudy,67,Partly Cloudy,77,Partly Cloudy,78,Mostly Cloudy,72,Partly Cloudy
34434,69,Overcast,78,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,67,Partly Cloudy,77,Partly Cloudy,78,Mostly Cloudy,72,Partly Cloudy
34436,69,Partly Cloudy,78,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,68,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,72,Partly Cloudy
34442,69,Mostly Cloudy,78,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,67,Partly Cloudy,77,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
34445,68,Overcast,78,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,67,Partly Cloudy,77,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
34446,69,Mostly Cloudy,78,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,68,Partly Cloudy,77,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34447,69,Mostly Cloudy,78,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,68,Partly Cloudy,77,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34448,69,Mostly Cloudy,78,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,68,Partly Cloudy,77,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34449
34450,69,Partly Cloudy,78,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,67,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
34451,69,Mostly Cloudy,78,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,67,Partly Cloudy,77,Partly Cloudy,78,Partly Cloudy,71,Partly Cloudy
34452,69,Partly Cloudy,78,Mostly Cloudy,80,Mostly Cloudy,72,Mostly Cloudy,68,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,71,Partly Cloudy
34453,69,Mostly Cloudy,78,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,67,Partly Cloudy,77,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
34460,69,Mostly Cloudy,78,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,67,Partly Cloudy,77,Partly Cloudy,79,Partly Cloudy,72,Partly Cloudy
34461,69,Mostly Cloudy,78,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,67,Partly Cloudy,77,Clear,79,Partly Cloudy,72,Partly Cloudy
34464,69,Mostly Cloudy,78,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,67,Partly Cloudy,77,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
34465,68,Mostly Cloudy,78,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,67,Partly Cloudy,77,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
34470,69,Mostly Cloudy,78,Mostly Cloudy,78,Mostly Cloudy,73,Overcast,68,Partly Cloudy,77,Mostly Cloudy,77,Mostly Cloudy,72,Partly Cloudy
34471,69,Mostly Cloudy,78,Mostly Cloudy,78,Mostly Cloudy,73,Overcast,68,Partly Cloudy,76,Mostly Cloudy,77,Mostly Cloudy,72,Partly Cloudy
34472
34473,69,Mostly Cloudy,78,Mostly Cloudy,78,Mostly Cloudy,73,Overcast,67,Partly Cloudy,77,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
34474,69,Mostly Cloudy,78,Mostly Cloudy,78,Partly Cloudy,73,Mostly Cloudy,67,Partly Cloudy,77,Partly Cloudy,77,Partly Cloudy,73,Partly Cloudy
34475,69,Mostly Cloudy,78,Mostly Cloudy,78,Mostly Cloudy,72,Mostly Cloudy,67,Partly Cloudy,77,Mostly Cloudy,77,Mostly Cloudy,72,Partly Cloudy
34476
34477,69,Mostly Cloudy,78,Mostly Cloudy,78,Mostly Cloudy,73,Overcast,68,Partly Cloudy,77,Mostly Cloudy,78,Mostly Cloudy,72,Partly Cloudy
34478
34479
34480
34481
34482,69,Mostly Cloudy,78,Mostly Cloudy,78,Partly Cloudy,72,Mostly Cloudy,67,Partly Cloudy,76,Mostly Cloudy,77,Partly Cloudy,72,Partly Cloudy
34483,69,Mostly Cloudy,78,Mostly Cloudy,78,Mostly Cloudy,73,Overcast,67,Partly Cloudy,77,Mostly Cloudy,77,Mostly Cloudy,72,Partly Cloudy
34484,70,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,69,Partly Cloudy,77,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
34487,69,Mostly Cloudy,78,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,68,Partly Cloudy,77,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34488,70,Mostly Cloudy,78,Mostly Cloudy,78,Mostly Cloudy,72,Overcast,69,Mostly Cloudy,76,Mostly Cloudy,76,Partly Cloudy,71,Partly Cloudy
34489,70,Mostly Cloudy,78,Mostly Cloudy,78,Mostly Cloudy,73,Overcast,68,Partly Cloudy,76,Mostly Cloudy,77,Mostly Cloudy,72,Partly Cloudy
34491,70,Mostly Cloudy,78,Mostly Cloudy,78,Mostly Cloudy,73,Overcast,68,Partly Cloudy,77,Partly Cloudy,78,Partly Cloudy,73,Partly Cloudy
34492,70,Mostly Cloudy,78,Mostly Cloudy,78,Mostly Cloudy,73,Overcast,68,Partly Cloudy,77,Partly Cloudy,78,Partly Cloudy,73,Partly Cloudy
34498,69,Mostly Cloudy,78,Mostly Cloudy,80,Partly Cloudy,73,Mostly Cloudy,67,Partly Cloudy,77,Partly Cloudy,78,Mostly Cloudy,73,Partly Cloudy
34601,70,Mostly Cloudy,78,Partly Cloudy,80,Partly Cloudy,72,Partly Cloudy,68,Partly Cloudy,77,Partly Cloudy,79,Partly Cloudy,72,Partly Cloudy
34602,70,Mostly Cloudy,79,Mostly Cloudy,80,Partly Cloudy,73,Mostly Cloudy,68,Partly Cloudy,78,Partly Cloudy,80,Partly Cloudy,73,Partly Cloudy
34603,70,Mostly Cloudy,78,Partly Cloudy,80,Partly Cloudy,72,Partly Cloudy,68,Partly Cloudy,77,Partly Cloudy,79,Partly Cloudy,72,Partly Cloudy
34604,71,Mostly Cloudy,79,Partly Cloudy,81,Mostly Cloudy,73,Partly Cloudy,69,Partly Cloudy,78,Partly Cloudy,80,Partly Cloudy,73,Partly Cloudy
34605,70,Mostly Cloudy,78,Mostly Cloudy,80,Partly Cloudy,73,Partly Cloudy,68,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,72,Partly Cloudy
34606,70,Mostly Cloudy,78,Mostly Cloudy,80,Partly Cloudy,73,Partly Cloudy,68,Clear,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34607,69,Mostly Cloudy,77,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,68,Clear,77,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34608,70,Mostly Cloudy,78,Mostly Cloudy,80,Mostly Cloudy,73,Partly Cloudy,69,Clear,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34609,70,Mostly Cloudy,78,Partly Cloudy,80,Mostly Cloudy,73,Partly Cloudy,69,Clear,78,Partly Cloudy,80,Partly Cloudy,73,Partly Cloudy
34610,70,Mostly Cloudy,78,Mostly Cloudy,80,Partly Cloudy,73,Partly Cloudy,68,Clear,78,Partly Cloudy,80,Partly Cloudy,73,Partly Cloudy
34611,70,Mostly Cloudy,78,Partly Cloudy,80,Partly Cloudy,72,Partly Cloudy,68,Partly Cloudy,77,Partly Cloudy,79,Partly Cloudy,72,Partly Cloudy
34613
34614
34636,70,Mostly Cloudy,79,Mostly Cloudy,80,Partly Cloudy,72,Mostly Cloudy,68,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,72,Partly Cloudy
34637,71,Partly Cloudy,79,Partly Cloudy,81,Partly Cloudy,74,Partly Cloudy,69,Clear,79,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
34638,71,Partly Cloudy,79,Partly Cloudy,81,Partly Cloudy,74,Partly Cloudy,69,Clear,79,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
34639,71,Partly Cloudy,79,Partly Cloudy,81,Partly Cloudy,74,Partly Cloudy,70,Clear,79,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
34652,70,Mostly Cloudy,78,Mostly Cloudy,80,Partly Cloudy,74,Partly Cloudy,69,Clear,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
34653,70,Mostly Cloudy,78,Mostly Cloudy,80,Partly Cloudy,74,Partly Cloudy,69,Clear,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
34654,70,Partly Cloudy,78,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy,68,Clear,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34655,70,Mostly Cloudy,78,Mostly Cloudy,80,Partly Cloudy,74,Partly Cloudy,69,Clear,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
34656,70,Mostly Cloudy,78,Mostly Cloudy,80,Partly Cloudy,74,Partly Cloudy,69,Clear,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
34660,71,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Partly Cloudy,69,Clear,77,Clear,80,Partly Cloudy,74,Partly Cloudy
34661,70,Mostly Cloudy,79,Mostly Cloudy,80,Partly Cloudy,73,Mostly Cloudy,69,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34667,70,Mostly Cloudy,78,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy,68,Clear,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34668,70,Mostly Cloudy,78,Mostly Cloudy,80,Partly Cloudy,74,Partly Cloudy,68,Clear,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34669
34673,70,Mostly Cloudy,78,Mostly Cloudy,80,Partly Cloudy,74,Partly Cloudy,69,Clear,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
34674,70,Mostly Cloudy,78,Mostly Cloudy,80,Mostly Cloudy,74,Partly Cloudy,69,Clear,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34677
34679,69,Mostly Cloudy,78,Mostly Cloudy,80,Partly Cloudy,73,Partly Cloudy,68,Clear,77,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34680,70,Mostly Cloudy,78,Mostly Cloudy,80,Partly Cloudy,74,Partly Cloudy,69,Clear,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
34681,70,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Partly Cloudy,69,Clear,77,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
34682,70,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Partly Cloudy,69,Clear,77,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
34683,70,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Partly Cloudy,69,Clear,77,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
34684,70,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Partly Cloudy,69,Clear,77,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
34685
34688,70,Mostly Cloudy,78,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy,68,Clear,77,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
34689,70,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Partly Cloudy,69,Clear,77,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
34690,70,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Clear,69,Clear,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
34691,70,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Clear,69,Clear,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
34692,70,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Clear,69,Clear,78,Partly Cloudy,79,Partly Cloudy,74,Partly Cloudy
34695,71,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Partly Cloudy,69,Clear,78,Clear,79,Partly Cloudy,74,Partly Cloudy
34697,71,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Partly Cloudy,69,Clear,77,Clear,79,Partly Cloudy,74,Partly Cloudy
34698
34705,72,Overcast,80,Mostly Cloudy,79,Mostly Cloudy,72,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34711,72,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34712,72,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34713,72,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34714,72,Mostly Cloudy,80,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,79,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34715,72,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34729,73,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34731,72,Partly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34734,73,Mostly Cloudy,80,Overcast,79,Mostly Cloudy,73,Mostly Cloudy,72,Partly Cloudy,79,Partly Cloudy,78,Mostly Cloudy,73,Partly Cloudy
34736,72,Mostly Cloudy,80,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34737,72,Overcast,80,Mostly Cloudy,79,Mostly Cloudy,72,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34739,73,Mostly Cloudy,78,Partly Cloudy,77,Mostly Cloudy,72,Mostly Cloudy,72,Partly Cloudy,77,Mostly Cloudy,77,Mostly Cloudy,72,Partly Cloudy
34740,73,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34741,73,Mostly Cloudy,79,Mostly Cloudy,79,Overcast,73,Mostly Cloudy,72,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,73,Partly Cloudy
34742,73,Mostly Cloudy,79,Mostly Cloudy,79,Overcast,73,Mostly Cloudy,72,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,73,Partly Cloudy
34743,73,Mostly Cloudy,79,Overcast,78,Mostly Cloudy,73,Overcast,72,Partly Cloudy,78,Partly Cloudy,78,Mostly Cloudy,73,Partly Cloudy
34744,72,Mostly Cloudy,79,Mostly Cloudy,78,Overcast,72,Overcast,72,Partly Cloudy,78,Partly Cloudy,78,Mostly Cloudy,72,Partly Cloudy
34745,73,Mostly Cloudy,79,Mostly Cloudy,79,Overcast,73,Mostly Cloudy,72,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,73,Partly Cloudy
34746,72,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,72,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,73,Partly Cloudy
34747,72,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,79,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34748,72,Partly Cloudy,80,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34749,72,Partly Cloudy,80,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34753,71,Mostly Cloudy,79,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34755
34756,73,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34758,72,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,73,Partly Cloudy
34759,72,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
34760,72,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34761,72,Mostly Cloudy,80,Overcast,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,79,Partly Cloudy,79,Mostly Cloudy,73,Partly Cloudy
34762,72,Partly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34769,72,Mostly Cloudy,79,Overcast,78,Overcast,72,Mostly Cloudy,72,Partly Cloudy,78,Partly Cloudy,77,Mostly Cloudy,72,Partly Cloudy
34770,72,Mostly Cloudy,79,Mostly Cloudy,78,Overcast,73,Mostly Cloudy,72,Partly Cloudy,78,Partly Cloudy,77,Mostly Cloudy,72,Partly Cloudy
34771,73,Mostly Cloudy,78,Mostly Cloudy,78,Overcast,72,Mostly Cloudy,72,Partly Cloudy,78,Mostly Cloudy,77,Mostly Cloudy,72,Partly Cloudy
34772,72,Mostly Cloudy,78,Overcast,78,Overcast,72,Mostly Cloudy,72,Partly Cloudy,77,Partly Cloudy,77,Mostly Cloudy,72,Partly Cloudy
34773,73,Mostly Cloudy,79,Overcast,77,Overcast,72,Mostly Cloudy,73,Partly Cloudy,77,Partly Cloudy,77,Mostly Cloudy,72,Partly Cloudy
34777,73,Overcast,80,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
34778,73,Overcast,80,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,71,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
